qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
LCCHNM_05490	CC	0005840	ribosome	0.555020465977	0.41287355816	1	13
LCCHNM_05490	MF	0008531	riboflavin kinase activity	0.148185927617	0.360594631579	6	1
LCCHNM_05490	MF	0016779	nucleotidyltransferase activity	0.0681304853648	0.342599838366	7	1
LCCHNM_05495	MF	0019843	rRNA binding	6.14189758054	0.664547012446	1	99
LCCHNM_05495	CC	1990904	ribonucleoprotein complex	4.43036958168	0.610323394238	1	99
LCCHNM_05495	BP	0006412	translation	3.27003723043	0.567268706686	1	99
LCCHNM_05495	MF	0003735	structural constituent of ribosome	3.79012015805	0.587378713201	2	99
LCCHNM_05495	CC	0005840	ribosome	3.35526739307	0.570668488093	2	100
LCCHNM_05495	CC	0005737	cytoplasm	1.52074201357	0.483758271805	8	99
LCCHNM_05500	CC	0016020	membrane	0.882828497522	0.441128400732	1	93
LCCHNM_05500	MF	0005524	ATP binding	0.348795050077	0.390453483851	1	11
LCCHNM_05500	MF	0016787	hydrolase activity	0.257570665509	0.37839106217	13	11
LCCHNM_05505	MF	0000166	nucleotide binding	2.4220112062	0.530672031767	1	97
LCCHNM_05505	MF	0016491	oxidoreductase activity	0.997890406749	0.44974676267	6	33
LCCHNM_05510	MF	0004386	helicase activity	5.92328420108	0.658084829531	1	92
LCCHNM_05510	MF	0005524	ATP binding	3.0518619766	0.558358290082	4	100
LCCHNM_05510	MF	0016787	hydrolase activity	2.20838831035	0.520476595308	16	98
LCCHNM_05510	MF	0003676	nucleic acid binding	2.16541190647	0.518366716736	17	100
LCCHNM_05510	MF	0008186	ATP-dependent activity, acting on RNA	2.02302191442	0.511222279531	19	24
LCCHNM_05510	MF	0140098	catalytic activity, acting on RNA	1.11818778391	0.458240866794	23	24
LCCHNM_05515	CC	0005840	ribosome	3.35284703866	0.570572541324	1	5
LCCHNM_05520	MF	0016787	hydrolase activity	2.25365820264	0.522676985098	1	53
LCCHNM_05520	BP	0006203	dGTP catabolic process	0.21017930563	0.371267399737	1	1
LCCHNM_05525	MF	0016791	phosphatase activity	6.39629844725	0.671923931703	1	99
LCCHNM_05525	CC	0005829	cytosol	0.0361399892783	0.332303275884	1	1
LCCHNM_05525	MF	0000287	magnesium ion binding	0.0566520207143	0.339260046568	8	1
LCCHNM_05530	CC	0005886	plasma membrane	2.54776909454	0.536464358198	1	3
LCCHNM_05530	MF	0022857	transmembrane transporter activity	1.20536666609	0.464113906658	1	1
LCCHNM_05530	BP	0055085	transmembrane transport	1.00950431906	0.450588381782	1	1
LCCHNM_05535	MF	0022857	transmembrane transporter activity	3.25038061669	0.566478350054	1	1
LCCHNM_05535	BP	0055085	transmembrane transport	2.72222002107	0.54426768061	1	1
LCCHNM_05535	CC	0005886	plasma membrane	2.54270149232	0.536233749744	1	1
LCCHNM_05540	MF	0003677	DNA binding	3.20629272773	0.564696918886	1	97
LCCHNM_05540	CC	0016020	membrane	0.00904223444169	0.31850716446	1	1
LCCHNM_05545	CC	0016020	membrane	0.918853352383	0.443884129779	1	1
LCCHNM_05555	MF	0003677	DNA binding	3.20624920174	0.564695154129	1	51
LCCHNM_05565	CC	1990904	ribonucleoprotein complex	4.38570886582	0.608779061177	1	98
LCCHNM_05565	MF	0003735	structural constituent of ribosome	3.75191353073	0.585950320969	1	98
LCCHNM_05565	BP	0006412	translation	3.23707334312	0.565941931504	1	98
LCCHNM_05565	CC	0005840	ribosome	3.35528076505	0.570669018084	2	100
LCCHNM_05565	MF	0016740	transferase activity	0.046815409596	0.336116733648	3	2
LCCHNM_05565	CC	0005829	cytosol	0.0361064184076	0.332290452398	13	1
LCCHNM_05570	MF	0062054	fluoride channel activity	11.9395939145	0.80641997776	1	100
LCCHNM_05570	BP	0140114	cellular detoxification of fluoride	11.5943923662	0.799113832768	1	100
LCCHNM_05570	CC	0005886	plasma membrane	2.54971422711	0.536552813308	1	100
LCCHNM_05570	BP	1903424	fluoride transmembrane transport	11.471284167	0.796482007543	4	100
LCCHNM_05570	MF	0046872	metal ion binding	2.47632631349	0.533191765104	13	100
LCCHNM_05575	MF	0062054	fluoride channel activity	11.9396605989	0.806421378849	1	99
LCCHNM_05575	BP	0140114	cellular detoxification of fluoride	11.5944571226	0.799115213453	1	99
LCCHNM_05575	CC	0005886	plasma membrane	2.54972846764	0.536553460773	1	99
LCCHNM_05575	BP	1903424	fluoride transmembrane transport	11.4713482358	0.79648338088	4	99
LCCHNM_05575	MF	0046872	metal ion binding	2.47634014415	0.533192403184	13	99
LCCHNM_05580	MF	0004106	chorismate mutase activity	10.903651073	0.784160229547	1	99
LCCHNM_05580	BP	0046417	chorismate metabolic process	8.34334695066	0.724108056068	1	99
LCCHNM_05580	MF	0004664	prephenate dehydratase activity	1.29325072483	0.469823156346	4	11
LCCHNM_05580	BP	0009697	salicylic acid biosynthetic process	0.132115535336	0.35747686156	10	1
LCCHNM_05585	MF	0010181	FMN binding	7.78309548344	0.709781860124	1	99
LCCHNM_05585	MF	0009055	electron transfer activity	5.05771671987	0.63124562302	2	99
LCCHNM_05585	MF	0046872	metal ion binding	0.0251325737	0.327718928225	13	1
LCCHNM_05590	MF	0003676	nucleic acid binding	2.14378609078	0.517297102293	1	99
LCCHNM_05590	MF	0016787	hydrolase activity	0.653238761899	0.422055268082	4	29
LCCHNM_05595	CC	1990904	ribonucleoprotein complex	4.38580595913	0.608782427096	1	98
LCCHNM_05595	MF	0003735	structural constituent of ribosome	3.75199659273	0.585953434191	1	98
LCCHNM_05595	BP	0006412	translation	3.2371450073	0.565944823249	1	98
LCCHNM_05595	CC	0005840	ribosome	3.3552314103	0.570667061932	2	100
LCCHNM_05600	MF	0016787	hydrolase activity	2.16338736188	0.518266809888	1	96
LCCHNM_05600	BP	0006259	DNA metabolic process	0.158627407709	0.362530337902	1	4
LCCHNM_05600	MF	0140097	catalytic activity, acting on DNA	0.200261265452	0.369677813675	15	4
LCCHNM_05605	MF	0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	9.84493351883	0.760288769808	1	99
LCCHNM_05605	BP	0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system	8.54518940883	0.729150904244	1	99
LCCHNM_05605	CC	0005886	plasma membrane	2.54981092675	0.536557209854	1	99
LCCHNM_05605	MF	0016301	kinase activity	4.3422978668	0.607270387873	5	99
LCCHNM_05605	MF	0090563	protein-phosphocysteine-sugar phosphotransferase activity	0.121640695645	0.35534144204	11	1
LCCHNM_05610	BP	0051301	cell division	6.14190888992	0.664547343748	1	100
LCCHNM_05610	CC	0005886	plasma membrane	2.54978670475	0.536556108584	1	100
LCCHNM_05615	BP	0051301	cell division	6.14187991375	0.664546494907	1	100
LCCHNM_05615	MF	0016887	ATP hydrolysis activity	4.55507881552	0.614594996524	1	99
LCCHNM_05615	CC	0005886	plasma membrane	2.52448337846	0.535402804594	1	99
LCCHNM_05615	MF	0005524	ATP binding	3.05183894273	0.558357332839	7	100
LCCHNM_05620	MF	0016149	translation release factor activity, codon specific	10.4546057969	0.774183622931	1	100
LCCHNM_05620	BP	0006415	translational termination	9.12312636381	0.743269536167	1	100
LCCHNM_05620	CC	0005737	cytoplasm	1.53616096789	0.484663727269	1	100
LCCHNM_05630	MF	0003938	IMP dehydrogenase activity	8.48814218624	0.727731726042	1	3
LCCHNM_05635	MF	0015658	branched-chain amino acid transmembrane transporter activity	9.36521166988	0.749050236013	1	100
LCCHNM_05635	BP	0015803	branched-chain amino acid transport	8.90686883527	0.738040364989	1	100
LCCHNM_05635	MF	0016887	ATP hydrolysis activity	4.60071465988	0.616143496003	5	100
LCCHNM_05635	BP	0006865	amino acid transport	0.136310977087	0.358308299566	9	2
LCCHNM_05635	MF	0005524	ATP binding	3.05183975192	0.558357366468	13	100
LCCHNM_05640	MF	0016887	ATP hydrolysis activity	4.50913853943	0.613028312343	1	98
LCCHNM_05640	BP	1903805	L-valine import across plasma membrane	0.123293174078	0.355684261501	1	1
LCCHNM_05640	CC	0005886	plasma membrane	0.0256516044169	0.327955403716	1	1
LCCHNM_05640	BP	1903806	L-isoleucine import across plasma membrane	0.117465757202	0.354464799384	2	1
LCCHNM_05640	BP	0042941	D-alanine transmembrane transport	0.117238745456	0.354416688948	4	1
LCCHNM_05640	BP	0015823	phenylalanine transport	0.117013692283	0.354368947592	5	1
LCCHNM_05640	BP	0015808	L-alanine transport	0.11620997313	0.35419807584	6	1
LCCHNM_05640	MF	0005524	ATP binding	3.02124022151	0.557082504227	7	99
LCCHNM_05640	MF	0015192	L-phenylalanine transmembrane transporter activity	0.120910570136	0.355189230402	25	1
LCCHNM_05640	MF	0005304	L-valine transmembrane transporter activity	0.11957570405	0.35490975355	26	1
LCCHNM_05640	MF	0015188	L-isoleucine transmembrane transporter activity	0.119532512761	0.354900684735	27	1
LCCHNM_05645	MF	0015658	branched-chain amino acid transmembrane transporter activity	9.36525675597	0.749051305609	1	99
LCCHNM_05645	BP	0015803	branched-chain amino acid transport	8.9069117148	0.738041408083	1	99
LCCHNM_05645	CC	0005886	plasma membrane	2.54978762664	0.536556150498	1	99
LCCHNM_05645	BP	0055085	transmembrane transport	2.72980644707	0.544601268266	6	99
LCCHNM_05650	BP	0006865	amino acid transport	6.83307660126	0.684255038575	1	100
LCCHNM_05650	MF	0022857	transmembrane transporter activity	3.25943479013	0.566842697891	1	100
LCCHNM_05650	CC	0005886	plasma membrane	2.54978437369	0.536556002601	1	100
LCCHNM_05650	BP	0055085	transmembrane transport	2.72980296446	0.544601115237	2	100
LCCHNM_05650	BP	0015823	phenylalanine transport	0.116941270804	0.354353574796	12	1
LCCHNM_05650	BP	0015803	branched-chain amino acid transport	0.0895506614029	0.348151123994	22	1
LCCHNM_05650	BP	0015695	organic cation transport	0.0859769237221	0.347275285341	24	1
LCCHNM_05650	BP	0098657	import into cell	0.0650110768524	0.341722035786	32	1
LCCHNM_05655	BP	0006865	amino acid transport	6.83310748883	0.684255896425	1	100
LCCHNM_05660	CC	0005737	cytoplasm	1.53610101847	0.484660215649	1	100
LCCHNM_05665	MF	0004176	ATP-dependent peptidase activity	8.99707906614	0.740229307664	1	99
LCCHNM_05665	BP	0006508	proteolysis	4.32445055754	0.606647949294	1	100
LCCHNM_05665	CC	0005737	cytoplasm	1.52102255929	0.483774787333	1	99
LCCHNM_05665	MF	0004252	serine-type endopeptidase activity	6.91588348523	0.686547938523	2	99
LCCHNM_05665	CC	0009368	endopeptidase Clp complex	0.11178908254	0.353247437613	3	1
LCCHNM_05665	BP	0030163	protein catabolic process	0.0667036368688	0.34220087258	9	1
LCCHNM_05665	MF	0051117	ATPase binding	0.111785896355	0.353246745764	11	1
LCCHNM_05670	BP	0006223	uracil salvage	12.069893666	0.809150246265	1	99
LCCHNM_05670	MF	0004845	uracil phosphoribosyltransferase activity	11.5695152795	0.79858313741	1	99
LCCHNM_05670	CC	0005737	cytoplasm	0.0153960969993	0.322716562627	1	1
LCCHNM_05670	MF	0005525	GTP binding	5.92816095037	0.658230273729	3	99
LCCHNM_05670	BP	0044206	UMP salvage	11.0746352385	0.787904902415	6	97
LCCHNM_05670	MF	0000287	magnesium ion binding	5.61185818367	0.648669519814	6	99
LCCHNM_05675	MF	0004132	dCMP deaminase activity	13.0699909627	0.829633464609	1	100
LCCHNM_05675	BP	0006220	pyrimidine nucleotide metabolic process	7.11519788096	0.692011246328	1	100
LCCHNM_05675	CC	0005737	cytoplasm	0.0154925687112	0.322772920236	1	1
LCCHNM_05675	MF	0008270	zinc ion binding	5.0737149906	0.631761670172	5	100
LCCHNM_05675	MF	0004126	cytidine deaminase activity	2.29605452467	0.524717747888	9	19
LCCHNM_05675	BP	0009972	cytidine deamination	0.121494510123	0.355311002921	16	1
LCCHNM_05680	MF	0003677	DNA binding	3.20627747363	0.564696300411	1	100
LCCHNM_05685	MF	0008289	lipid binding	7.26137776837	0.695969623081	1	100
LCCHNM_05690	MF	0004324	ferredoxin-NADP+ reductase activity	12.3153394222	0.814253523835	1	3
LCCHNM_05700	MF	0003700	DNA-binding transcription factor activity	4.55723350438	0.614668282671	1	100
LCCHNM_05700	BP	0006355	regulation of DNA-templated transcription	3.43552134959	0.57383051487	1	100
LCCHNM_05700	MF	0003677	DNA binding	3.2062982603	0.564697143203	3	100
LCCHNM_05705	MF	0015293	symporter activity	7.9314406597	0.713624052467	1	100
LCCHNM_05705	BP	0055085	transmembrane transport	2.72981999962	0.544601863779	1	100
LCCHNM_05705	CC	0016020	membrane	0.921043170747	0.444049883425	1	100
LCCHNM_05710	MF	0004476	mannose-6-phosphate isomerase activity	12.0942119734	0.809658171341	1	100
LCCHNM_05710	BP	0005975	carbohydrate metabolic process	4.1554737692	0.600689897961	1	100
LCCHNM_05710	MF	0008270	zinc ion binding	5.07378918111	0.631764061396	5	100
LCCHNM_05715	MF	0008422	beta-glucosidase activity	10.3201377516	0.77115458195	1	99
LCCHNM_05715	BP	0016052	carbohydrate catabolic process	6.02610693685	0.661138849726	1	99
LCCHNM_05715	CC	0005829	cytosol	3.61619314145	0.580816541788	1	99
LCCHNM_05715	MF	0103047	methyl beta-D-glucoside 6-phosphate glucohydrolase activity	8.04943995039	0.716654687377	3	55
LCCHNM_05715	MF	0102483	scopolin beta-glucosidase activity	0.486537151392	0.405980216352	9	4
LCCHNM_05720	CC	0016020	membrane	0.921002371637	0.444046797026	1	99
LCCHNM_05725	CC	0016020	membrane	0.916577668048	0.443711667275	1	2
LCCHNM_05730	MF	0016829	lyase activity	3.79811548199	0.587676713938	1	12
LCCHNM_05730	MF	0016740	transferase activity	0.458290155056	0.402996234265	3	3
LCCHNM_05735	MF	0047112	pyruvate oxidase activity	16.39943348	0.858938118455	1	99
LCCHNM_05735	BP	0019752	carboxylic acid metabolic process	0.0353567985532	0.332002541973	1	1
LCCHNM_05735	MF	0030976	thiamine pyrophosphate binding	8.62629539691	0.731160468162	3	99
LCCHNM_05735	MF	0000287	magnesium ion binding	5.61206786204	0.648675945697	8	99
LCCHNM_05740	BP	0006825	copper ion transport	9.72570909183	0.757521724094	1	99
LCCHNM_05740	MF	0019829	ATPase-coupled monoatomic cation transmembrane transporter activity	7.97444927359	0.71473125858	1	100
LCCHNM_05740	CC	0005886	plasma membrane	2.54981122012	0.536557223192	1	100
LCCHNM_05740	BP	0098655	monoatomic cation transmembrane transport	4.23242791901	0.603418006008	5	100
LCCHNM_05740	MF	0005375	copper ion transmembrane transporter activity	4.77970109566	0.622143899591	6	43
LCCHNM_05740	MF	0016887	ATP hydrolysis activity	4.60077937983	0.616145686591	8	100
LCCHNM_05740	BP	0098662	inorganic cation transmembrane transport	1.85741724647	0.502588863011	13	43
LCCHNM_05740	MF	0015662	P-type ion transporter activity	4.03382672546	0.596325325042	15	44
LCCHNM_05740	MF	0005524	ATP binding	3.05188268328	0.558359150607	21	100
LCCHNM_05740	MF	0046872	metal ion binding	2.47642051477	0.533196111061	33	100
LCCHNM_05745	CC	0016020	membrane	0.902005406879	0.442602197493	1	95
LCCHNM_05745	MF	0016787	hydrolase activity	0.418570059107	0.398640030333	1	18
LCCHNM_05750	BP	0045892	negative regulation of DNA-templated transcription	6.69033834057	0.680269794909	1	3
LCCHNM_05750	MF	0003677	DNA binding	3.20225342999	0.564533094802	1	3
LCCHNM_05755	MF	0008972	phosphomethylpyrimidine kinase activity	11.9269512189	0.806154274712	1	100
LCCHNM_05755	BP	0009228	thiamine biosynthetic process	8.67424853612	0.732344161491	1	100
LCCHNM_05755	MF	0008902	hydroxymethylpyrimidine kinase activity	5.22662151368	0.636653416066	3	42
LCCHNM_05760	MF	0004789	thiamine-phosphate diphosphorylase activity	11.7652682765	0.802743794945	1	100
LCCHNM_05760	BP	0009229	thiamine diphosphate biosynthetic process	9.2647898335	0.746661462858	1	100
LCCHNM_05760	BP	0009228	thiamine biosynthetic process	8.67419902157	0.732342940945	3	100
LCCHNM_05760	MF	0000287	magnesium ion binding	5.6115565618	0.648660275984	3	99
LCCHNM_05765	MF	0004417	hydroxyethylthiazole kinase activity	13.2472445983	0.833181019295	1	99
LCCHNM_05765	BP	0009229	thiamine diphosphate biosynthetic process	8.98881543962	0.740029249495	1	97
LCCHNM_05765	MF	0000287	magnesium ion binding	5.61280148306	0.648698427583	2	99
LCCHNM_05765	BP	0009228	thiamine biosynthetic process	8.58887069143	0.730234375042	3	99
LCCHNM_05765	MF	0005524	ATP binding	3.02180952564	0.557106281819	6	99
LCCHNM_05770	CC	0016020	membrane	0.921026695531	0.444048637105	1	96
LCCHNM_05775	MF	0050334	thiaminase activity	13.7226422204	0.842580111956	1	99
LCCHNM_05775	BP	0009229	thiamine diphosphate biosynthetic process	8.61642489895	0.730916413107	1	93
LCCHNM_05775	CC	0005829	cytosol	0.0362147066784	0.332331795264	1	1
LCCHNM_05775	BP	0009228	thiamine biosynthetic process	8.58758745191	0.730202584895	3	99
LCCHNM_05780	CC	0005886	plasma membrane	2.54976955219	0.536555328728	1	99
LCCHNM_05785	MF	0016887	ATP hydrolysis activity	4.60075965169	0.616145018851	1	100
LCCHNM_05785	BP	0055085	transmembrane transport	2.72982000077	0.54460186383	1	100
LCCHNM_05785	CC	0005886	plasma membrane	2.54980028653	0.536556726089	1	100
LCCHNM_05785	CC	0098533	ATPase dependent transmembrane transport complex	0.0648514072256	0.341676544087	5	1
LCCHNM_05785	MF	0022857	transmembrane transporter activity	3.2594551318	0.566843515888	7	100
LCCHNM_05785	MF	0005524	ATP binding	3.05186959681	0.558358606762	9	100
LCCHNM_05790	CC	0016020	membrane	0.921028604728	0.444048781533	1	97
LCCHNM_05795	MF	0004789	thiamine-phosphate diphosphorylase activity	11.5326148704	0.797794900214	1	98
LCCHNM_05795	BP	0009229	thiamine diphosphate biosynthetic process	9.08158237401	0.742269839517	1	98
LCCHNM_05795	CC	0005737	cytoplasm	0.0150541198397	0.322515347618	1	1
LCCHNM_05795	BP	0009228	thiamine biosynthetic process	8.50267025573	0.72809359597	3	98
LCCHNM_05795	MF	0000287	magnesium ion binding	5.55646975439	0.646967839697	3	98
LCCHNM_05800	MF	0004417	hydroxyethylthiazole kinase activity	13.2455528013	0.833147272234	1	99
LCCHNM_05800	BP	0009229	thiamine diphosphate biosynthetic process	9.17248028451	0.744454214008	1	99
LCCHNM_05800	MF	0000287	magnesium ion binding	5.61208467585	0.648676460974	2	99
LCCHNM_05800	BP	0009228	thiamine biosynthetic process	8.58777381237	0.730207201816	3	99
LCCHNM_05800	MF	0005524	ATP binding	3.02142361232	0.557090163983	6	99
LCCHNM_05805	MF	0050334	thiaminase activity	13.8610743973	0.843945059612	1	100
LCCHNM_05805	BP	0009229	thiamine diphosphate biosynthetic process	8.98808841327	0.740011644159	1	97
LCCHNM_05805	CC	0005829	cytosol	0.0358652220838	0.332198143788	1	1
LCCHNM_05805	BP	0009228	thiamine biosynthetic process	8.67421788402	0.732343405909	3	100
LCCHNM_05805	MF	0046872	metal ion binding	0.0245609336659	0.327455639892	5	1
LCCHNM_05810	MF	0010181	FMN binding	7.78325152536	0.709785920811	1	100
LCCHNM_05810	MF	0050040	lactate 2-monooxygenase activity	4.09309517677	0.598459917851	2	22
LCCHNM_05815	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.71370171157	0.680924988183	1	98
LCCHNM_05815	MF	0022857	transmembrane transporter activity	3.25941836337	0.566842037323	1	98
LCCHNM_05815	BP	0055085	transmembrane transport	2.72978920691	0.544600510714	1	98
LCCHNM_05815	BP	0006865	amino acid transport	0.0696913133628	0.343031511153	6	1
LCCHNM_05820	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.71370640461	0.680925119678	1	100
LCCHNM_05820	MF	0022857	transmembrane transporter activity	3.25942064178	0.566842128944	1	100
LCCHNM_05820	BP	0055085	transmembrane transport	2.7297911151	0.544600594562	1	100
LCCHNM_05820	BP	0006865	amino acid transport	0.0685998066728	0.342730152091	6	1
LCCHNM_05825	MF	0015424	ABC-type amino acid transporter activity	10.1813128731	0.768006622613	1	98
LCCHNM_05825	BP	0003333	amino acid transmembrane transport	7.6997553095	0.707607246374	1	98
LCCHNM_05825	MF	0016887	ATP hydrolysis activity	4.50870281086	0.613013414741	6	98
LCCHNM_05825	MF	0005524	ATP binding	3.05184403768	0.558357544576	15	100
LCCHNM_05830	CC	0030288	outer membrane-bounded periplasmic space	6.97888844435	0.688283347172	1	94
LCCHNM_05830	MF	0015276	ligand-gated monoatomic ion channel activity	4.65093053796	0.617838554907	1	52
LCCHNM_05830	BP	0034220	monoatomic ion transmembrane transport	2.12465854827	0.516346547715	1	52
LCCHNM_05830	CC	0016020	membrane	0.482898155381	0.405600748886	4	52
LCCHNM_05835	MF	0004588	orotate phosphoribosyltransferase activity	11.3206398944	0.793242223067	1	98
LCCHNM_05835	BP	0044205	'de novo' UMP biosynthetic process	8.42897019771	0.726254641579	1	95
LCCHNM_05835	MF	0000287	magnesium ion binding	5.55559909669	0.646941023227	3	98
LCCHNM_05835	MF	0005515	protein binding	0.0455492482691	0.335688975834	12	1
LCCHNM_05840	MF	0004590	orotidine-5'-phosphate decarboxylase activity	11.2382933672	0.791462147863	1	99
LCCHNM_05840	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.82219726339	0.735975709717	1	99
LCCHNM_05840	CC	0005829	cytosol	0.0359877959061	0.332245092859	1	1
LCCHNM_05840	BP	0044205	'de novo' UMP biosynthetic process	8.78246894876	0.735003548841	2	99
LCCHNM_05840	MF	0042802	identical protein binding	0.0842361966958	0.346842082345	6	1
LCCHNM_05845	BP	0043093	FtsZ-dependent cytokinesis	9.39794620767	0.749826134724	1	100
LCCHNM_05845	CC	0032153	cell division site	8.62733591747	0.731186187633	1	100
LCCHNM_05845	CC	0005886	plasma membrane	2.54979490664	0.536556481489	2	100
LCCHNM_05850	MF	0050511	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity	11.5808693443	0.798825420942	1	98
LCCHNM_05850	BP	0030259	lipid glycosylation	10.6349421868	0.778215481819	1	98
LCCHNM_05850	CC	0005886	plasma membrane	2.4991338793	0.53424158565	1	98
LCCHNM_05850	MF	0051991	UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity	11.3968971967	0.794884903353	2	93
LCCHNM_05850	BP	0009252	peptidoglycan biosynthetic process	6.74611079435	0.681831971227	4	98
LCCHNM_05850	BP	0008360	regulation of cell shape	6.70050247149	0.680554974194	6	98
LCCHNM_05850	BP	0071555	cell wall organization	6.43589300121	0.67305877834	13	98
LCCHNM_05850	BP	0051301	cell division	6.01989670814	0.660955137638	19	98
LCCHNM_05850	BP	0005975	carbohydrate metabolic process	4.07291654051	0.597734916589	25	98
LCCHNM_05855	MF	0008764	UDP-N-acetylmuramoylalanine-D-glutamate ligase activity	11.7335416611	0.802071820857	1	100
LCCHNM_05855	BP	0009252	peptidoglycan biosynthetic process	6.88287914639	0.685635711582	1	100
LCCHNM_05855	CC	0005737	cytoplasm	1.53616639136	0.484664044953	1	100
LCCHNM_05855	BP	0008360	regulation of cell shape	6.83634617593	0.6843458348	3	100
LCCHNM_05855	MF	0005524	ATP binding	3.05186981424	0.558358615798	5	100
LCCHNM_05855	BP	0071555	cell wall organization	6.56637210339	0.676774032567	10	100
LCCHNM_05855	BP	0051301	cell division	6.1419420432	0.664548314953	16	100
LCCHNM_05860	MF	0016887	ATP hydrolysis activity	4.54548360748	0.614268429779	1	93
LCCHNM_05860	BP	0042780	tRNA 3'-end processing	0.154499002309	0.36177283632	1	2
LCCHNM_05860	CC	0005886	plasma membrane	0.0406595606171	0.333978441606	1	2
LCCHNM_05860	MF	0005524	ATP binding	3.05182157606	0.558356611112	7	94
LCCHNM_05860	BP	0055085	transmembrane transport	0.0435301864155	0.334994366826	10	2
LCCHNM_05860	MF	0042781	3'-tRNA processing endoribonuclease activity	0.168005822186	0.3642153213	25	2
LCCHNM_05860	MF	0005515	protein binding	0.0548249813514	0.33869819517	36	1
LCCHNM_05860	MF	0022857	transmembrane transporter activity	0.0519758407002	0.337803001805	37	2
LCCHNM_05865	CC	0016020	membrane	0.921045441472	0.4440500552	1	91
LCCHNM_05870	CC	0016020	membrane	0.920961592604	0.444043712077	1	73
LCCHNM_05875	MF	0005525	GTP binding	5.98469142439	0.659911892661	1	3
LCCHNM_05890	MF	0009982	pseudouridine synthase activity	8.66170798316	0.73203492237	1	99
LCCHNM_05890	BP	0001522	pseudouridine synthesis	8.18373779276	0.720077022997	1	99
LCCHNM_05890	BP	0006364	rRNA processing	6.2991366918	0.669124135917	2	99
LCCHNM_05890	MF	0140098	catalytic activity, acting on RNA	4.60901937109	0.616424461282	4	99
LCCHNM_05890	MF	0003723	RNA binding	3.34858115974	0.570403350626	6	99
LCCHNM_05890	MF	0016829	lyase activity	0.414479581829	0.398179888762	11	9
LCCHNM_05895	CC	0016020	membrane	0.920277259891	0.44399193186	1	8
LCCHNM_05900	BP	0008033	tRNA processing	5.83060286994	0.655309231953	1	99
LCCHNM_05900	MF	0016491	oxidoreductase activity	3.02806202931	0.557367277039	1	99
LCCHNM_05900	CC	0016020	membrane	0.847718421496	0.438388000169	1	91
LCCHNM_05900	MF	0016779	nucleotidyltransferase activity	0.428365920813	0.399732919786	3	8
LCCHNM_05900	MF	0004792	thiosulfate sulfurtransferase activity	0.307920915416	0.385272383461	4	3
LCCHNM_05910	BP	0000160	phosphorelay signal transduction system	5.24335606217	0.63718441406	1	50
LCCHNM_05910	MF	0003677	DNA binding	3.20619449414	0.564692935996	1	50
LCCHNM_05910	MF	0016301	kinase activity	0.0659813263568	0.341997277955	5	1
LCCHNM_05910	BP	0006355	regulation of DNA-templated transcription	3.43541016503	0.573826159869	6	50
LCCHNM_05915	MF	0004672	protein kinase activity	4.05261851437	0.597003811544	1	36
LCCHNM_05915	CC	0016020	membrane	0.901284909277	0.442547110212	1	49
LCCHNM_05915	MF	0005524	ATP binding	1.4682805715	0.480642655488	7	23
LCCHNM_05920	BP	0055085	transmembrane transport	2.61246778314	0.539388650707	1	55
LCCHNM_05920	CC	0005886	plasma membrane	2.54979321122	0.536556404406	1	58
LCCHNM_05925	MF	0016887	ATP hydrolysis activity	4.60066663543	0.616141870502	1	75
LCCHNM_05925	BP	0055085	transmembrane transport	2.24625984153	0.522318901039	1	60
LCCHNM_05925	CC	0005886	plasma membrane	2.0981288092	0.515021025125	1	60
LCCHNM_05925	MF	0005524	ATP binding	3.05180789537	0.558356042566	7	75
LCCHNM_05925	MF	0022857	transmembrane transporter activity	2.68207543566	0.542494667083	15	60
LCCHNM_05940	MF	0003700	DNA-binding transcription factor activity	4.55725418866	0.614668986109	1	100
LCCHNM_05940	BP	0006355	regulation of DNA-templated transcription	3.43553694266	0.573831125631	1	100
LCCHNM_05940	CC	0032993	protein-DNA complex	0.0676553444745	0.342467450718	1	1
LCCHNM_05940	MF	0003677	DNA binding	0.0313017461513	0.330389218871	3	1
LCCHNM_05940	CC	0016020	membrane	0.0096030622136	0.318928905256	3	1
LCCHNM_05945	MF	0016887	ATP hydrolysis activity	4.59716526694	0.616023335472	1	2
LCCHNM_05945	MF	0005524	ATP binding	3.04948529631	0.55825950087	7	2
LCCHNM_05955	CC	0016020	membrane	0.921023048117	0.444048361183	1	92
LCCHNM_05960	MF	0002935	tRNA (adenine(37)-C2)-methyltransferase activity	12.0511279482	0.808757945655	1	100
LCCHNM_05960	BP	0070475	rRNA base methylation	8.99963557462	0.740291180817	1	100
LCCHNM_05960	CC	0005737	cytoplasm	1.53616321518	0.484663858905	1	100
