# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1151846	1153297	-	IPMCLH_05675	amyA	alpha-amylase	COG:COG0366, COG:G, RefSeq:WP_045001529.1, SO:0001217, UniParc:UPI0002D350CF, UniRef:UniRef100_A0A1W5ZB36, UniRef:UniRef50_A0A380KXX7, UniRef:UniRef90_A0A2X3UGX5
contig_1	cds	1153518	1153877	+	IPMCLH_05680	folB	dihydroneopterin aldolase	COG:COG1539, COG:H, RefSeq:WP_049528585.1, SO:0001217, UniParc:UPI00066AFF74, UniRef:UniRef100_A0A412A5A7, UniRef:UniRef50_Q5HRN9, UniRef:UniRef90_A0A074IXL6
contig_1	cds	1153874	1154365	+	IPMCLH_05685	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	RefSeq:WP_045001531.1, SO:0001217, UniParc:UPI0002DF4824, UniRef:UniRef100_A0A412A5E3, UniRef:UniRef50_K0JJ83, UniRef:UniRef90_A0A074IVB1
contig_1	cds	1154554	1155450	+	IPMCLH_05690	murB	UDP-N-acetylmuramate dehydrogenase	COG:COG0812, COG:M, EC:1.3.1.98, GO:0005737, GO:0007049, GO:0008360, GO:0008762, GO:0009252, GO:0051301, GO:0071555, GO:0071949, KEGG:K00075, SO:0001217, UniParc:UPI0005D230C1, UniRef:UniRef100_F8HB55, UniRef:UniRef50_Q5LYN3, UniRef:UniRef90_Q5LYN3
contig_1	cds	1155503	1156657	+	IPMCLH_05695	potA	Spermidine/putrescine import ATP-binding protein PotA	COG:COG3842, COG:E, EC:7.6.2.11, GO:0005524, GO:0015417, GO:0043190, RefSeq:WP_002884517.1, SO:0001217, UniParc:UPI00019FCCF2, UniRef:UniRef100_V5QQI4, UniRef:UniRef50_Q8Y8T6, UniRef:UniRef90_Q8DUF7
contig_1	cds	1156641	1157435	+	IPMCLH_05700	potB	ABC-type spermidine/putrescine transport system, permease component I	COG:COG1176, COG:E, RefSeq:WP_045001535.1, SO:0001217, UniParc:UPI00030F75CD, UniRef:UniRef100_A0A0F3HE60, UniRef:UniRef50_A0A387BP51, UniRef:UniRef90_Q5M398
contig_1	cds	1157432	1158208	+	IPMCLH_05705	potC	ABC-type spermidine/putrescine transport system, permease component II	COG:COG1177, COG:E, RefSeq:WP_014632760.1, SO:0001217, UniParc:UPI000217A142, UniRef:UniRef100_A0A1W5ZB86, UniRef:UniRef50_A0A224X4H8, UniRef:UniRef90_Q5M399
contig_1	cds	1158201	1159268	+	IPMCLH_05710	potD	Spermidine/putrescine-binding periplasmic protein	COG:COG0687, COG:E, RefSeq:WP_049528596.1, SO:0001217, UniParc:UPI00066AA155, UniRef:UniRef100_UPI00066AA155, UniRef:UniRef50_A0A1S0Z9P5, UniRef:UniRef90_F8HB59
contig_1	cds	1159581	1160480	+	IPMCLH_05715		Protease	RefSeq:WP_004183097.1, SO:0001217, UniParc:UPI000214629A, UniRef:UniRef100_A0A074IX32, UniRef:UniRef50_A0A0E2UGJ8, UniRef:UniRef90_A0A074IX32
contig_1	cds	1160524	1160919	-	IPMCLH_05720	gloA	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	COG:COG0346, COG:Q, RefSeq:WP_002884456.1, SO:0001217, UniParc:UPI00019FCCED, UniRef:UniRef100_A0A074ISZ9, UniRef:UniRef50_Q8DSZ8, UniRef:UniRef90_Q8DSZ8
contig_1	cds	1161035	1161928	+	IPMCLH_05725		Beta-glucoside kinase	RefSeq:WP_049529419.1, SO:0001217, UniParc:UPI00066D38C3, UniRef:UniRef100_A0A412A5A0, UniRef:UniRef50_A0A380KCN8, UniRef:UniRef90_A0A3R9IQD2
contig_1	cds	1162083	1163177	+	IPMCLH_05730	serC	3-phosphoserine/phosphohydroxythreonine transaminase	COG:COG1932, COG:HE, EC:2.6.1.52, GO:0004648, GO:0005737, GO:0006564, GO:0030170, RefSeq:WP_045768723.1, SO:0001217, UniParc:UPI0005F33845, UniRef:UniRef100_A0A412A5B7, UniRef:UniRef50_Q8DSV3, UniRef:UniRef90_Q5M3A4
contig_1	cds	1163190	1163747	+	IPMCLH_05735		N-acetyltransferase domain-containing protein	RefSeq:WP_045768722.1, SO:0001217, UniParc:UPI0005F31FB0, UniRef:UniRef100_A0A2A5QGX6, UniRef:UniRef50_D3H9S7, UniRef:UniRef90_A0A564SKV0
contig_1	cds	1163766	1164944	+	IPMCLH_05740	serA	Phosphoglycerate dehydrogenase or related dehydrogenase	COG:COG0111, COG:H, RefSeq:WP_004183085.1, SO:0001217, UniParc:UPI00021467E0, UniRef:UniRef100_A0A3R9IKQ4, UniRef:UniRef50_Q8DSV6, UniRef:UniRef90_Q5M3A6
contig_1	cds	1165000	1165494	+	IPMCLH_05745		Methylated-DNA--protein-cysteine methyltransferase (6-O-methylguanine-DNA methyltransferase) (MGMT) (O-6-methylguanine-DNA-alkyltransferase)	RefSeq:WP_045768746.1, SO:0001217, UniParc:UPI0005F301E2, UniRef:UniRef100_A0A412A591, UniRef:UniRef50_E8KTT3, UniRef:UniRef90_F8LKK9
contig_1	cds	1165529	1165882	+	IPMCLH_05750	arsC	Arsenate reductase or related protein, glutaredoxin family	COG:COG1393, COG:P, RefSeq:WP_014633495.1, SO:0001217, UniParc:UPI000217A005, UniRef:UniRef100_F8HFJ8, UniRef:UniRef50_A0A448DBV3, UniRef:UniRef90_T0TLM1
contig_1	tRNA	1165940	1166010	+	IPMCLH_05755	trnT	tRNA-Thr(ggt)	SO:0000270
contig_1	cds	1166485	1167660	-	IPMCLH_05760		Aminoacyltransferase	EC:2.3.2.-, KEGG:K12554, SO:0001217, UniRef:UniRef50_A0A0H1C2S2, UniRef:UniRef90_A0A0F3HHU6
contig_1	cds	1168519	1168716	+	IPMCLH_05765	atpE	F0F1 ATP synthase subunit C	COG:C, COG:COG0636, RefSeq:WP_004183077.1, SO:0001217, UniParc:UPI00021467DC, UniRef:UniRef100_E8KWF4, UniRef:UniRef50_P50017, UniRef:UniRef90_T0UZ92
contig_1	cds	1168750	1169457	+	IPMCLH_05770	atpB	F0F1 ATP synthase subunit A	COG:C, COG:COG0356, KEGG:K02108, RefSeq:WP_004183075.1, SO:0001217, UniParc:UPI00021467DB, UniRef:UniRef100_A0A412A5E4, UniRef:UniRef50_P95784, UniRef:UniRef90_Q5M5J6
contig_1	cds	1169478	1169975	+	IPMCLH_05775	atpF	F0F1 ATP synthase subunit B	COG:C, COG:COG0711, GO:0005886, GO:0045263, GO:0046933, KEGG:K02109, RefSeq:WP_002886161.1, SO:0001217, UniParc:UPI00019FC171, UniRef:UniRef100_A0A0A1DTE8, UniRef:UniRef50_P95785, UniRef:UniRef90_Q5M108
contig_1	cds	1169975	1170412	+	IPMCLH_05780	atpH	F0F1 ATP synthase subunit delta	COG:C, COG:COG0712, GO:0005886, GO:0045261, GO:0046933, SO:0001217, UniRef:UniRef50_B9DRT3, UniRef:UniRef90_Q5M5J4
contig_1	cds	1170528	1172033	+	IPMCLH_05785	atpA	F0F1 ATP synthase subunit alpha	COG:C, COG:COG0056, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_014633492.1, SO:0001217, UniParc:UPI000217A002, UniRef:UniRef100_A0A1W5ZB92, UniRef:UniRef50_Q74GY2, UniRef:UniRef90_B9DRT4
contig_1	cds	1172052	1172930	+	IPMCLH_05790	atpG	F0F1 ATP synthase subunit gamma	COG:C, COG:COG0224, GO:0005524, GO:0005886, GO:0042777, GO:0045261, GO:0046933, RefSeq:WP_002886026.1, SO:0001217, UniParc:UPI00019FC16E, UniRef:UniRef100_A0A0A1DTI5, UniRef:UniRef50_P95788, UniRef:UniRef90_Q5M105
contig_1	cds	1173007	1174413	+	IPMCLH_05795	atpD	F0F1 ATP synthase subunit beta	COG:C, COG:COG0055, EC:7.1.2.2, GO:0005524, GO:0005886, GO:0045261, GO:0046933, GO:0046961, RefSeq:WP_002885994.1, SO:0001217, UniParc:UPI00019FC16D, UniRef:UniRef100_A0A0A1DYX1, UniRef:UniRef50_Q1AVH9, UniRef:UniRef90_Q5M5J1
contig_1	cds	1174426	1174842	+	IPMCLH_05800	atpC	F0F1 ATP synthase subunit epsilon	COG:C, COG:COG0355, GO:0005524, GO:0005886, GO:0045261, GO:0046933, RefSeq:WP_002890211.1, SO:0001217, UniParc:UPI0001E9C345, UniRef:UniRef100_A0A074IZS3, UniRef:UniRef50_Q9RAT9, UniRef:UniRef90_Q5M5J0
contig_1	cds	1175117	1176397	+	IPMCLH_05805	ftsW	Peptodoglycan polymerase FtsW/RodA/SpoVE	COG:COG0772, COG:D, RefSeq:WP_045002097.1, SO:0001217, UniParc:UPI0002F04A89, UniRef:UniRef100_A0A1W5ZB90, UniRef:UniRef50_A0A1S0Z8Q8, UniRef:UniRef90_A0A8D6U4J7
contig_1	cds	1176634	1177830	+	IPMCLH_05810	tuf	elongation factor Tu	COG:COG0050, COG:J, GO:0003746, GO:0003924, GO:0005525, GO:0005737, RefSeq:WP_002890213.1, SO:0001217, UniParc:UPI0002146721, UniRef:UniRef100_A0A0F3HJT5, UniRef:UniRef50_Q74JU6, UniRef:UniRef90_P33170
contig_1	cds	1178085	1178843	+	IPMCLH_05815	tpiA	triose-phosphate isomerase	COG:COG0149, COG:G, EC:5.3.1.1, GO:0004807, GO:0005737, GO:0006094, GO:0006096, RefSeq:WP_002885895.1, SO:0001217, UniParc:UPI00019FC169, UniRef:UniRef100_A0A074JIF7, UniRef:UniRef50_Q5XD48, UniRef:UniRef90_A8AWA1
contig_1	cds	1179109	1181094	+	IPMCLH_05820	tkt	transketolase	RefSeq:WP_080610310.1, SO:0001217, UniParc:UPI0009B70A2E, UniRef:UniRef100_A0A6A8TZI2, UniRef:UniRef50_P45694, UniRef:UniRef90_F8LKJ4
contig_1	tRNA	1181187	1181259	+	IPMCLH_05825	trnT	tRNA-Thr(cgt)	SO:0000270
contig_1	cds	1181367	1181996	+	IPMCLH_05830	tmk	dTMP kinase	EC:2.7.4.9, KEGG:K00943, RefSeq:WP_175064716.1, SO:0001217, UniParc:UPI001581B851, UniRef:UniRef100_UPI001581B851, UniRef:UniRef50_Q81JB5, UniRef:UniRef90_F8LKJ3
contig_1	cds	1182005	1182880	+	IPMCLH_05835	holB	DNA polymerase III subunit delta'	RefSeq:WP_145516447.1, SO:0001217, UniParc:UPI0011A4BF07, UniRef:UniRef100_UPI0011A4BF07, UniRef:UniRef50_Q1JN78, UniRef:UniRef90_F8LKJ2
contig_1	cds	1182877	1183683	+	IPMCLH_05840	yaaT	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)	COG:COG1774, COG:T, RefSeq:WP_254734992.1, SO:0001217, UniParc:UPI0020C86AFD, UniRef:UniRef100_UPI0020C86AFD, UniRef:UniRef50_A0A4V0BX13, UniRef:UniRef90_F8LKJ1
contig_1	cds	1183670	1183990	+	IPMCLH_05845	yabA	DNA replication initiation control protein YabA	COG:COG4467, COG:L, RefSeq:WP_002887582.1, SO:0001217, UniParc:UPI0001E9C4F7, UniRef:UniRef100_A0A074ITL5, UniRef:UniRef50_Q04KY8, UniRef:UniRef90_A0A074ITL5
contig_1	cds	1183993	1184859	+	IPMCLH_05850	rsmI	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	COG:COG0313, COG:J, RefSeq:WP_049553887.1, SO:0001217, UniParc:UPI00066C1D65, UniRef:UniRef100_A0A2A5QBH1, UniRef:UniRef50_A0A0R1QBY7, UniRef:UniRef90_A0A448A7W9
contig_1	cds	1184996	1186231	+	IPMCLH_05855	amt	Ammonium transporter	RefSeq:WP_013991001.1, SO:0001217, UniParc:UPI000214671B, UniRef:UniRef100_A0A0F3HEC7, UniRef:UniRef50_E8KWD7, UniRef:UniRef90_E8KWD7
contig_1	cds	1186242	1186583	+	IPMCLH_05860	glnK	Nitrogen regulatory protein PII	COG:COG0347, COG:TE, RefSeq:WP_002886165.1, SO:0001217, UniParc:UPI00019FC08E, UniRef:UniRef100_A0A074IY76, UniRef:UniRef50_Q60381, UniRef:UniRef90_A0A074IY76
contig_1	cds	1186674	1187330	+	IPMCLH_05865	flgJ	Flagellum-specific peptidoglycan hydrolase FlgJ	COG:COG1705, COG:MN, RefSeq:WP_004183048.1, SO:0001217, UniParc:UPI0002250EEB, UniRef:UniRef100_A0A0F3HFR2, UniRef:UniRef50_X5K083, UniRef:UniRef90_Q9K553
contig_1	cds	1187348	1188169	+	IPMCLH_05870	cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	COG:COG0561, COG:HR, RefSeq:WP_049553886.1, SO:0001217, UniParc:UPI00066BCA86, UniRef:UniRef100_A0A1W5ZAY4, UniRef:UniRef50_Q5M5H8, UniRef:UniRef90_Q5M5H8
contig_1	cds	1188187	1188723	-	IPMCLH_05875	ygjV	YgjV family protein	SO:0001217, UniParc:UPI000765415A, UniRef:UniRef100_A0A8B4HY91, UniRef:UniRef50_E8JRI9, UniRef:UniRef90_A0A1V0H645
contig_1	cds	1188921	1189997	+	IPMCLH_05880		SH3b domain-containing protein	RefSeq:WP_049529411.1, SO:0001217, UniParc:UPI00066EB9A6, UniRef:UniRef100_A0A412A9B6, UniRef:UniRef50_J7THB8, UniRef:UniRef90_J7THB8
contig_1	cds	1190134	1191765	+	IPMCLH_05885		Phosphoglycerate kinase	RefSeq:WP_049529410.1, SO:0001217, UniParc:UPI00066D0579, UniRef:UniRef100_A0A1W5ZB67, UniRef:UniRef50_F8LKI1, UniRef:UniRef90_F8LKI1
contig_1	cds	1191850	1192998	+	IPMCLH_05890	nagA	N-acetylglucosamine-6-phosphate deacetylase	COG:COG1820, COG:G, EC:3.5.1.25, KEGG:K01443, RefSeq:WP_049529409.1, SO:0001217, UniParc:UPI00066DDD97, UniRef:UniRef100_A0A1W5ZGF2, UniRef:UniRef50_A0A448A850, UniRef:UniRef90_A0A448A850
contig_1	cds	1193104	1194348	+	IPMCLH_05895		Branched-chain amino acid transport system II carrier protein	RefSeq:WP_049529408.1, SO:0001217, UniParc:UPI00066ED135, UniRef:UniRef100_A0A412A985, UniRef:UniRef50_F8LKH9, UniRef:UniRef90_F8LKH9
contig_1	ncRNA	1194410	1194544	+	IPMCLH_05900	SpR19_sRNA	Streptococcus sRNA SpR19	RFAM:RF02447, SO:0000655
contig_1	cds	1194803	1195720	+	IPMCLH_05905	glyQ	glycine--tRNA ligase subunit alpha	COG:COG0752, COG:J, EC:6.1.1.14, GO:0004820, GO:0005524, GO:0005737, GO:0006426, GO:0016740, RefSeq:WP_002886077.1, SO:0001217, UniParc:UPI00019FC086, UniRef:UniRef100_A0A074IVQ4, UniRef:UniRef50_Q9CGK1, UniRef:UniRef90_Q8CWY6
contig_1	cds	1195929	1197965	+	IPMCLH_05910	glyS	Glycine--tRNA ligase beta subunit	COG:COG0751, COG:J, EC:6.1.1.14, GO:0004820, GO:0005524, GO:0005737, GO:0006426, RefSeq:WP_045769031.1, SO:0001217, UniParc:UPI0005F35B50, UniRef:UniRef100_A0A3R9IT73, UniRef:UniRef50_A3CQ05, UniRef:UniRef90_Q03LV6
contig_1	cds	1197978	1198235	+	IPMCLH_05915	ynzC	DUF896 domain-containing protein	COG:COG4224, COG:S, RefSeq:WP_045769030.1, SO:0001217, UniParc:UPI0005F32145, UniRef:UniRef100_A0A1W5ZB80, UniRef:UniRef50_A3CQ04, UniRef:UniRef90_A0A1W5ZB80
contig_1	cds	1198404	1199795	+	IPMCLH_05920	ansP	L-asparagine transporter or related permease	COG:COG1113, COG:E, RefSeq:WP_045769029.1, SO:0001217, UniParc:UPI0005F33E82, UniRef:UniRef100_A0A1W5ZB74, UniRef:UniRef50_W5II65, UniRef:UniRef90_V8LZ56
contig_1	cds	1199866	1200501	-	IPMCLH_05925		Nucleotidyltransferase	RefSeq:WP_045769028.1, SO:0001217, UniParc:UPI0005F359BA, UniRef:UniRef100_A0A1W5ZAY7, UniRef:UniRef50_Q5M5G9, UniRef:UniRef90_T0U8G5
contig_1	cds	1200809	1202710	+	IPMCLH_05930		PTS system beta-glucoside-specific EIIBCA component (EIIBCA-Bgl) (EII-Bgl)	RefSeq:WP_049529407.1, SO:0001217, UniParc:UPI00066EC71B, UniRef:UniRef100_A0A412A9B8, UniRef:UniRef50_Q8DUF2, UniRef:UniRef90_F8LKH3
contig_1	cds	1202747	1203505	-	IPMCLH_05935	ppiB	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	COG:COG0652, COG:O, RefSeq:WP_049529406.1, SO:0001217, UniParc:UPI00066C3829, UniRef:UniRef100_A0A412A9A6, UniRef:UniRef50_A0A1L7LHZ5, UniRef:UniRef90_Q5M5G8
contig_1	cds	1203795	1205156	+	IPMCLH_05940		MFS transporter	RefSeq:WP_049529405.1, SO:0001217, UniParc:UPI00066C0E2E, UniRef:UniRef100_A0A412A9C6, UniRef:UniRef50_F8LKH0, UniRef:UniRef90_F8LKH0
contig_1	cds	1205828	1206295	+	IPMCLH_05945		HTH cro/C1-type domain-containing protein	RefSeq:WP_014633472.1, SO:0001217, UniParc:UPI0002179F33, UniRef:UniRef100_A0A0F3HHR7, UniRef:UniRef50_F8LKG8, UniRef:UniRef90_F8LKG8
contig_1	cds	1206542	1207780	+	IPMCLH_05950		MFS transporter	RefSeq:WP_049529404.1, SO:0001217, UniParc:UPI00066B6737, UniRef:UniRef100_A0A1W5ZB66, UniRef:UniRef50_F8LKG7, UniRef:UniRef90_F8LKG7
contig_1	cds	1207896	1208801	+	IPMCLH_05955	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_004183016.1, SO:0001217, UniParc:UPI0002146708, UniRef:UniRef100_J7SIC8, UniRef:UniRef50_S3AL33, UniRef:UniRef90_A0A3S4NZ42
contig_1	cds	1208810	1209271	+	IPMCLH_05960	lspA	signal peptidase II	COG:COG0597, COG:MU, EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, RefSeq:WP_014634033.1, SO:0001217, UniParc:UPI0002146267, UniRef:UniRef100_A0A1W5ZB44, UniRef:UniRef50_Q9A0D2, UniRef:UniRef90_Q5M0X5
contig_1	cds	1209255	1210145	+	IPMCLH_05965	rluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	COG:COG0564, COG:J, RefSeq:WP_049529403.1, SO:0001217, UniParc:UPI00066AE51C, UniRef:UniRef100_A0A1W5ZB73, UniRef:UniRef50_A0A449BJ64, UniRef:UniRef90_A0A8D6U2I6
contig_1	ncRNA-region	1210237	1210347	+			PyrR binding site	RFAM:RF00515, SO:0005836
contig_1	cds	1210366	1210887	+	IPMCLH_05970	pyrR	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	COG:COG2065, COG:F, GO:0003723, GO:0004845, GO:0006353, RefSeq:WP_002886175.1, SO:0001217, UniParc:UPI00019FC077, UniRef:UniRef100_A0A0A1DZ05, UniRef:UniRef50_Q8DUP7, UniRef:UniRef90_Q5M0X3
contig_1	cds	1211077	1212354	+	IPMCLH_05975	uraA	Xanthine/uracil permease	COG:COG2233, COG:F, RefSeq:WP_045769018.1, SO:0001217, UniParc:UPI0005F34F29, UniRef:UniRef100_A0A1W5ZAX9, UniRef:UniRef50_A0A512PQY0, UniRef:UniRef90_Q5M5F9
contig_1	cds	1212379	1213305	+	IPMCLH_05980	pyrB	aspartate carbamoyltransferase catalytic subunit	COG:COG0540, COG:F, EC:2.1.3.2, GO:0004070, GO:0006207, GO:0006520, GO:0016597, GO:0044205, RefSeq:WP_002890256.1, SO:0001217, UniParc:UPI0002179F2E, UniRef:UniRef100_A0A074ITP2, UniRef:UniRef50_Q8Y662, UniRef:UniRef90_Q5M0X1
contig_1	cds	1213469	1214557	+	IPMCLH_05985	carA	carbamoyl phosphate synthase small subunit	COG:COG0505, COG:EF, RefSeq:WP_002885900.1, SO:0001217, UniParc:UPI00019FC073, UniRef:UniRef100_A0A0A1DVR3, UniRef:UniRef50_P77885, UniRef:UniRef90_A0A0M3RT43
contig_1	cds	1214788	1217967	+	IPMCLH_05990	carB	carbamoyl-phosphate synthase large subunit	COG:COG0458, COG:EF, EC:6.3.5.5, GO:0004088, GO:0005524, GO:0006526, GO:0044205, GO:0046872, KEGG:K01955, RefSeq:WP_049529401.1, SO:0001217, UniParc:UPI00066ECC7F, UniRef:UniRef100_UPI00066ECC7F, UniRef:UniRef50_P18185, UniRef:UniRef90_Q8DUP3
contig_1	cds	1218334	1219089	+	IPMCLH_05995		SAM-dependent methyltransferase	EC:2.1.1.242, KEGG:K15984, RefSeq:WP_049529400.1, SO:0001217, UniParc:UPI00066AC687, UniRef:UniRef100_A0A6G4NC93, UniRef:UniRef50_Q5M5F5, UniRef:UniRef90_F8LKF8
contig_1	cds	1219141	1220394	+	IPMCLH_06000		HlyD-D23 domain-containing protein	RefSeq:WP_045769014.1, SO:0001217, UniParc:UPI0005F35939, UniRef:UniRef100_A0A6G4NCG3, UniRef:UniRef50_F8LKF7, UniRef:UniRef90_F8LKF7
contig_1	cds	1220387	1221091	+	IPMCLH_06005		ATP-binding cassette domain-containing protein	RefSeq:WP_045769013.1, SO:0001217, UniParc:UPI0005F33587, UniRef:UniRef100_A0A8B4HYG1, UniRef:UniRef50_A0A0E1EIA3, UniRef:UniRef90_A0A0A1DW95
contig_1	cds	1221101	1222309	+	IPMCLH_06010	macB	Macrolide export ATP-binding/permease protein MacB	RefSeq:WP_014633462.1, SO:0001217, UniParc:UPI0002179F28, UniRef:UniRef100_F8HF66, UniRef:UniRef50_A0A380JIA2, UniRef:UniRef90_A0A3S4NDI7
contig_1	ncRNA-region	1222432	1222568	+			Ribosomal protein L10 leader	RFAM:RF00557, SO:0000140
contig_1	cds	1222600	1223103	+	IPMCLH_06015	rplJ	50S ribosomal protein L10	COG:COG0244, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0070180, RefSeq:WP_021152203.1, SO:0001217, UniParc:UPI0002EC0BF2, UniRef:UniRef100_I0QGT3, UniRef:UniRef50_P68900, UniRef:UniRef90_Q5M0W5
contig_1	cds	1223178	1223546	+	IPMCLH_06020	rplL	50S ribosomal protein L7/L12	COG:COG0222, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_049529399.1, SO:0001217, UniParc:UPI00066E1DB7, UniRef:UniRef100_UPI00066E1DB7, UniRef:UniRef50_P02394, UniRef:UniRef90_A3CMW2
contig_1	cds	1223754	1223876	+	IPMCLH_06025		DNA-binding protein	RefSeq:WP_002269975.1, SO:0001217, UniParc:UPI000214664B, UniRef:UniRef100_A0A413ADF7, UniRef:UniRef50_G5K707, UniRef:UniRef90_G5K707
contig_1	cds	1223993	1225546	+	IPMCLH_06030		Transporter, BCCT family protein	RefSeq:WP_037605638.1, SO:0001217, UniParc:UPI0002DEC424, UniRef:UniRef100_A0A412F9J4, UniRef:UniRef50_A0A0K9H463, UniRef:UniRef90_A0A3S4L0T9
contig_1	cds	1225556	1225771	+	IPMCLH_06035		Hca operon transcriptional activator	SO:0001217, UniParc:UPI000307BEA5, UniRef:UniRef100_A0A074IY47, UniRef:UniRef50_F8HF61, UniRef:UniRef90_F8HF61
contig_1	cds	1225909	1227645	+	IPMCLH_06040	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_073689834.1, SO:0001217, UniParc:UPI00093C6905, UniRef:UniRef100_UPI00093C6905, UniRef:UniRef50_A0A0Z8K9Q0, UniRef:UniRef90_A0A448A8A8
contig_1	cds	1227658	1229445	+	IPMCLH_06045	mdlB	ABC-type multidrug transport system, ATPase and permease component	COG:COG1132, COG:V, RefSeq:WP_138261731.1, SO:0001217, UniParc:UPI0011066F97, UniRef:UniRef100_UPI0011066F97, UniRef:UniRef50_A0A0Z8GZM5, UniRef:UniRef90_E8KW87
contig_1	cds	1229542	1230585	-	IPMCLH_06050	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	COG:COG0809, COG:J, EC:2.4.99.17, GO:0005737, GO:0008616, GO:0051075, SO:0001217, UniRef:UniRef50_A8AYK5, UniRef:UniRef90_Q5M5E8
contig_1	cds	1230737	1231438	+	IPMCLH_06055	nagB	Glucosamine-6-phosphate deaminase	COG:COG0363, COG:G, EC:3.5.99.6, GO:0004342, GO:0005975, GO:0006044, GO:0019262, KEGG:K02564, RefSeq:WP_060971296.1, SO:0001217, UniParc:UPI00076A7E89, UniRef:UniRef100_A0A1W5ZG67, UniRef:UniRef50_Q5XBG4, UniRef:UniRef90_Q03LS1
contig_1	cds	1231628	1232611	+	IPMCLH_06060	trhO	rhodanese-related sulfurtransferase	COG:COG1054, COG:J, EC:1.14.-.-, GO:0006400, GO:0016705, KEGG:K07146, RefSeq:WP_155213925.1, SO:0001217, UniParc:UPI0012BB7432, UniRef:UniRef100_UPI0012BB7432, UniRef:UniRef50_A3CLI1, UniRef:UniRef90_A3CLI1
contig_1	cds	1232732	1232986	+	IPMCLH_06065		Transcriptional repressor, putative	RefSeq:WP_155223369.1, SO:0001217, UniParc:UPI00061F3420, UniRef:UniRef100_UPI00061F3420, UniRef:UniRef50_R9KWD3, UniRef:UniRef90_I0QHT0
contig_1	cds	1233003	1233494	+	IPMCLH_06070		DUF4199 domain-containing protein	SO:0001217, UniRef:UniRef50_F8HF53, UniRef:UniRef90_A0A1S1DJG0
contig_1	cds	1233573	1234343	+	IPMCLH_06075	udp	Uridine phosphorylase	COG:COG2820, COG:F, SO:0001217, UniRef:UniRef50_Q8E6W0, UniRef:UniRef90_A0A448A862
contig_1	cds	1234434	1235117	+	IPMCLH_06080	ccc1	putative Fe2+/Mn2+ transporter, VIT1/CCC1 family	COG:COG1814, COG:P, RefSeq:WP_002890291.1, SO:0001217, UniParc:UPI000277D405, UniRef:UniRef100_A0A0F3HHP1, UniRef:UniRef50_Q8DV71, UniRef:UniRef90_F8LKE2
contig_1	cds	1235193	1235966	+	IPMCLH_06085	rsuA	Pseudouridylate synthase RsuA, specific for 16S rRNA U516 and 23S rRNA U2605	COG:COG1187, COG:J, SO:0001217, UniRef:UniRef50_A0A179ER39, UniRef:UniRef90_Q5M5D6
contig_1	cds	1236213	1237349	+	IPMCLH_06090	abgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	COG:COG1473, COG:R, SO:0001217, UniRef:UniRef50_A0A2X0R225, UniRef:UniRef90_F8LKE0
contig_1	cds	1237807	1238919	+	IPMCLH_06095	ald	alanine dehydrogenase	SO:0001217, UniRef:UniRef50_Q08352, UniRef:UniRef90_A0A1S0Z7A6
contig_1	cds	1238957	1239061	+	IPMCLH_06100		hypothetical protein	
contig_1	cds	1239110	1239523	+	IPMCLH_06105		Bacteriocin self-immunity protein	SO:0001217, UniRef:UniRef50_A0A2W1I3A5, UniRef:UniRef90_A0A1V0H5Y1
contig_1	cds	1239559	1240359	+	IPMCLH_06110	bioH	Carboxylesterase bioH (Biotin synthesis protein bioH)	SO:0001217, UniRef:UniRef50_A0A3S4QKT7, UniRef:UniRef90_F8LKD7
contig_1	cds	1240501	1241817	+	IPMCLH_06115	lpd	FAD-containing oxidoreductase	COG:C, COG:COG1249, SO:0001217, UniRef:UniRef50_A0A076Z2K2, UniRef:UniRef90_T0V3C5
contig_1	cds	1242060	1242938	+	IPMCLH_06120	mvk	mevalonate kinase	COG:COG1577, COG:I, SO:0001217, UniRef:UniRef50_A0A380K8W0, UniRef:UniRef90_F8LKD3
